file_id,split,transcript,corpus,match_ratio,template
clip_02997,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_06466,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_02909,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_07543,test,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_05567,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00112,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_04762,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_07860,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_04739,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_03288,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_06062,train,dont forget the jacket,CREMA-D,0.9048,dont forget a jacket
clip_04914,test,services slick,UNKNOWN,0.6471,the surface is slick
clip_05833,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_04194,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_08099,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_06309,test,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_06703,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_06671,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_06676,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04734,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_05554,test,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_00093,test,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_10123,train,say the word deep,TESS,1.0,say the word
clip_04632,train,say the word merge,TESS,1.0,say the word
clip_01281,train,say the word cell,TESS,1.0,say the word
clip_09638,train,say the word white,TESS,1.0,say the word
clip_06640,train,say the word jinn,TESS,1.0,say the word
clip_09629,train,say the word live,TESS,1.0,say the word
clip_00600,train,say the word gas,TESS,1.0,say the word
clip_03323,train,say the word chat,TESS,1.0,say the word
clip_05265,train,say the word walk,TESS,1.0,say the word
clip_04610,train,say the word dab,TESS,1.0,say the word
clip_00159,train,say the word dodge,TESS,1.0,say the word
clip_05854,train,say the word youth,TESS,1.0,say the word
clip_00318,train,say the word dead,TESS,1.0,say the word
clip_09745,train,say the word make,TESS,1.0,say the word
clip_08620,train,say the word jug,TESS,1.0,say the word
clip_03181,train,say the word met,TESS,1.0,say the word
clip_04177,train,say the word food,TESS,1.0,say the word
clip_03648,train,say the word juice,TESS,1.0,say the word
clip_10321,train,say the word soap,TESS,1.0,say the word
clip_09677,train,say the word paul,TESS,1.0,say the word
clip_06853,train,say the word wash,TESS,1.0,say the word
clip_03568,train,say the word rush,TESS,1.0,say the word
clip_02491,train,say the word hate,TESS,1.0,say the word
clip_02719,train,say the word kick,TESS,1.0,say the word
clip_09388,train,say the word choice,TESS,1.0,say the word
clip_07985,train,say the word pool,TESS,1.0,say the word
clip_03192,train,say the word vote,TESS,1.0,say the word
clip_01008,train,say the word good,TESS,1.0,say the word
clip_08730,train,say the word have,TESS,1.0,say the word
clip_06276,train,say the word goal,TESS,1.0,say the word
clip_00545,train,say the word cool,TESS,1.0,say the word
clip_03218,train,say the word fit,TESS,1.0,say the word
clip_04949,train,say the word pike,TESS,1.0,say the word
clip_08409,train,say the word wheat,TESS,1.0,say the word
clip_06409,train,say the word door,TESS,1.0,say the word
clip_05720,train,say the word note,TESS,1.0,say the word
clip_09962,train,say the word hush,TESS,1.0,say the word
clip_07268,train,say the word jar,TESS,1.0,say the word
clip_01175,train,say the word wash,TESS,1.0,say the word
clip_03678,train,say the word hall,TESS,1.0,say the word
clip_00924,train,say the word big,TESS,1.0,say the word
clip_01497,train,say the word dodge,TESS,1.0,say the word
clip_02420,train,say the word five,TESS,1.0,say the word
clip_10572,train,say the word live,TESS,1.0,say the word
clip_09033,train,say the word keg,TESS,1.0,say the word
clip_10167,train,say the word when,TESS,1.0,say the word
clip_10883,train,say the word dead,TESS,1.0,say the word
clip_03356,train,say the word pain,TESS,1.0,say the word
clip_10284,train,say the word room,TESS,1.0,say the word
clip_04012,train,say the word being,TESS,1.0,say the word
clip_06948,train,say the word cheek,TESS,1.0,say the word
clip_04246,train,say the word time,TESS,1.0,say the word
clip_03801,train,say the word jug,TESS,1.0,say the word
clip_05395,train,say the word room,TESS,1.0,say the word
clip_06138,train,say the word more,TESS,1.0,say the word
clip_00683,train,say the word learn,TESS,1.0,say the word
clip_05990,train,say the word good,TESS,1.0,say the word
clip_06030,train,say the word mode,TESS,1.0,say the word
clip_08429,train,say the word check,TESS,1.0,say the word
clip_08932,train,say the word love,TESS,1.0,say the word
clip_08006,train,say the word lore,TESS,1.0,say the word
clip_07134,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_07147,train,surface is slick,CREMA-D,0.8889,the surface is slick
clip_08643,train,will stop in a couple of minutes,CREMA-D,0.9688,well stop in a couple of minutes
clip_03891,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_02249,train,maybe tomorrow will be cold,CREMA-D,0.9474,maybe tomorrow it will be cold
clip_10244,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_06300,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_08375,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_02296,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_05774,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_01850,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_06258,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_06898,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_06903,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_10041,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_08660,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_01126,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_03660,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_09516,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_02201,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_02205,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_09517,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_10680,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_00429,train,well stop for a couple of minutes,CREMA-D,0.9231,well stop in a couple of minutes
clip_00398,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_08350,test,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_08367,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_05754,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_08295,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00913,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_00929,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_10282,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_10335,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_10290,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_00863,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_08368,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_09935,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_01383,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_09972,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_03935,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_07501,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07202,test,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_06957,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_04992,test,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_09570,train,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_07071,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_02130,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_09605,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_04443,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_09917,test,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_05192,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04350,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_10813,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_04326,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_10072,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_05403,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_01168,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_05405,train,11 oclock,CREMA-D,0.8182,its 11 oclock
clip_05409,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_06856,train,dont forget to check it,CREMA-D,0.7442,dont forget a jacket
clip_04966,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_10094,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04989,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_00229,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01482,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_03663,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_01086,test,its about one oclock,CREMA-D,0.6667,its 11 oclock
clip_04673,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07912,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_01440,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_03412,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_03358,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01394,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_09262,test,maybe tomorrow will be cold,CREMA-D,0.9474,maybe tomorrow it will be cold
clip_00948,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_03764,train,maybe tomorrow will be cold,CREMA-D,0.9474,maybe tomorrow it will be cold
clip_07541,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_06829,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_06825,train,how does exactly what happened,CREMA-D,0.8475,that is exactly what happened
clip_03378,train,the scent is a slick,CREMA-D,0.8,the surface is slick
clip_03410,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_07461,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_07279,test,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_08827,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_06560,test,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_06453,test,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_04196,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_09843,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_08225,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_03251,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_08777,train,well just open a couple of minutes,CREMA-D,0.9091,well stop in a couple of minutes
clip_01317,test,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_01355,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_01564,train,well start with a couple of minutes,CREMA-D,0.8657,well stop in a couple of minutes
clip_05460,train,surface is slick,CREMA-D,0.8889,the surface is slick
clip_02373,test,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_04261,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_09905,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_05438,train,its over in the clock,UNKNOWN,0.5882,its 11 oclock
clip_03354,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_06160,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_05504,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_03283,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_03902,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_08928,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_09885,train,well stop it a couple of minutes,CREMA-D,0.9688,well stop in a couple of minutes
clip_06113,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_09088,test,the surface is slick,CREMA-D,1.0,the surface is slick
clip_01511,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_00758,train,i think ive seen this before,CREMA-D,1.0,i think ive seen this before
clip_10434,train,so 11 oclock,CREMA-D,0.88,its 11 oclock
clip_04288,train,the surface is slick,CREMA-D,1.0,the surface is slick
clip_10422,train,dont forget to jack it,CREMA-D,0.8571,dont forget a jacket
clip_08166,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_06100,test,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_08858,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_03203,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_08894,train,ive been looking to alone clock,UNKNOWN,0.4407,kids are talking by the door
clip_05608,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_10470,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_01673,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_09803,train,im on my way to the meeting,CREMA-D,1.0,im on my way to the meeting
clip_04635,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
